,DATE,CORESTICKM159SFRBATL
2573,2017-05-28,2.222130742857143
2574,2017-06-04,2.2187454285714288
2575,2017-06-11,2.215360114285714
2576,2017-06-18,2.2119748
2577,2017-06-25,2.2085894857142856
2578,2017-07-02,2.2052041714285715
2579,2017-07-09,2.201818857142857
2580,2017-07-16,2.198433542857143
2581,2017-07-23,2.195048228571429
2582,2017-07-30,2.1916629142857142
2583,2017-08-06,2.1882776
2584,2017-08-13,2.1848922857142856
2585,2017-08-20,2.1815069714285715
2586,2017-08-27,2.178121657142857
2587,2017-09-03,2.174736342857143
2588,2017-09-10,2.1713510285714284
2589,2017-09-17,2.1679657142857143
2590,2017-09-24,2.1645803999999997
2591,2017-10-01,2.1611950857142856
2592,2017-10-08,2.157809771428571
2593,2017-10-15,2.154424457142857
2594,2017-10-22,2.151039142857143
2595,2017-10-29,2.1476538285714284
2596,2017-11-05,2.1442685142857143
2597,2017-11-12,2.1408831999999998
2598,2017-11-19,2.1374978857142857
2599,2017-11-26,2.134112571428571
2600,2017-12-03,2.130727257142857
2601,2017-12-10,2.1273419428571425
2602,2017-12-17,2.1239566285714284
2603,2017-12-24,2.120571314285714
2604,2017-12-31,2.117186
2605,2018-01-07,2.126049974358974
2606,2018-01-14,2.1349139487179487
2607,2018-01-21,2.143777923076923
2608,2018-01-28,2.152641897435897
2609,2018-02-04,2.1615058717948714
2610,2018-02-11,2.170369846153846
2611,2018-02-18,2.1792338205128203
2612,2018-02-25,2.1880977948717946
2613,2018-03-04,2.1969617692307692
2614,2018-03-11,2.2058257435897435
2615,2018-03-18,2.2146897179487177
2616,2018-03-25,2.223553692307692
2617,2018-04-01,2.2324176666666666
2618,2018-04-08,2.241281641025641
2619,2018-04-15,2.250145615384615
2620,2018-04-22,2.25900958974359
2621,2018-04-29,2.267873564102564
2622,2018-05-06,2.2767375384615383
2623,2018-05-13,2.2856015128205125
2624,2018-05-20,2.294465487179487
2625,2018-05-27,2.3033294615384614
2626,2018-06-03,2.3121934358974356
2627,2018-06-10,2.32105741025641
2628,2018-06-17,2.3299213846153846
2629,2018-06-24,2.338785358974359
2630,2018-07-01,2.347649333333333
2631,2018-07-08,2.3565133076923077
2632,2018-07-15,2.365377282051282
2633,2018-07-22,2.374241256410256
2634,2018-07-29,2.383105230769231
2635,2018-08-05,2.391969205128205
2636,2018-08-12,2.4008331794871793
2637,2018-08-19,2.4096971538461536
2638,2018-08-26,2.418561128205128
2639,2018-09-02,2.4274251025641025
2640,2018-09-09,2.4362890769230767
2641,2018-09-16,2.445153051282051
2642,2018-09-23,2.4540170256410256
2643,2018-09-30,2.462881
2644,2018-10-07,2.458806576923077
2645,2018-10-14,2.454732153846154
2646,2018-10-21,2.4506577307692305
2647,2018-10-28,2.4465833076923076
2648,2018-11-04,2.4425088846153846
2649,2018-11-11,2.4384344615384617
2650,2018-11-18,2.4343600384615383
2651,2018-11-25,2.4302856153846153
2652,2018-12-02,2.4262111923076923
2653,2018-12-09,2.4221367692307694
2654,2018-12-16,2.418062346153846
2655,2018-12-23,2.413987923076923
2656,2018-12-30,2.4099135
2657,2019-01-06,2.405839076923077
2658,2019-01-13,2.401764653846154
2659,2019-01-20,2.3976902307692307
2660,2019-01-27,2.3936158076923078
2661,2019-02-03,2.389541384615385
2662,2019-02-10,2.385466961538462
2663,2019-02-17,2.3813925384615384
2664,2019-02-24,2.3773181153846155
2665,2019-03-03,2.3732436923076925
2666,2019-03-10,2.3691692692307695
2667,2019-03-17,2.365094846153846
2668,2019-03-24,2.361020423076923
2669,2019-03-31,2.356946
2670,2019-04-07,2.3596883846153847
2671,2019-04-14,2.3624307692307696
2672,2019-04-21,2.365173153846154
